url|id_auteur|auteur|sexe|pays|haiku
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1925&lg=f|gabr-d|Damien Gabriels|H|France|après l'orage\\une flaque de  ciel bleu\\au creux du banc de pierre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5118&lg=f|mena-pd|Paul David Mena|H|USA|morning fog --\\an empty\\tequila bottle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7423&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|ciel étoilé~\\deux noces se disputent\\le soir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6827&lg=f|bikko| Bikko|H|France|matin de brume\\dans mon café mexicain\\du sucre d'érable
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3603&lg=f|pell-j|Josette Pellet|F|Suisse|rois mages à chameau\\devant l'Hôtel-de-Ville -\\tous des immigrés
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=969&lg=f|bilq-b|Bill Bilquin|H|Belgique|cette nuit\\une poule d'eau perturbe\\la grande ourse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5331&lg=f|pelt-m|Marcel Peltier|H|Belgique|au pied de la banque -\\des pissenlits\\en fleurs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7985&lg=f|klac-n|Nicholas David Klacsanzky |H|Ukraine|couloir de metro\\la sans -abri\\vend des miroirs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6737&lg=f|tome-s|Serge Tomé|H|Belgique|fin du jour --\\sur les ailes des hirondelles\\encore un peu de soleil
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4452&lg=f|gabr-d|Damien Gabriels|H|France|crépuscule -\\une dernière buse\\en cercles lents
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2446&lg=f|cham-d|Dominique Champollion|?|France|violoncelliste\\juste devinée la corde\\de son string
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7372&lg=f|rais-c|Carol Raisfeld|F|USA|échoppe de la ferme ...\\il tâte les melons\\elle vise les courgettes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5395&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|dans un étang clair\\des bulles montent\\de quelque chose que l'on ne voit pas
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7199&lg=f|creu-c|Coralie Berhault Creuzet |F|France|ciel bas...\\mon enfant chante\\pour l'oiseau mort
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4851&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|grêlons cinglants -\\&gt;du bassiste\\&gt;les doigts bleuis
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5717&lg=f|serj-d|David Serjeant|H|UK|parc en hiver -\\des ailes blanches et des lumières bleues\\flashant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6230&lg=f|mena-pd|Paul David Mena|H|USA|front stationnaire --\\le même haïku\\déjà écrit hier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6174&lg=f|quin-p|Philippe Quinta|H|France|De la vallée, on ne voit pas les parois. Elles existent seulement par le cri des oiseaux. Discours indirect qui agrandit l'espace. En échos multiples.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2565&lg=f|alex-m|Marlène Alexa|F|Egypte|une photo oubliée\\dans cette voiture\\sourit
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6019&lg=f|hoar-v|Vincent Hoarau|H|France|migrants...\\sans arrêt sans arrêt tombent\\les fleurs de pruniers
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7566&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|chuchotis de cocotte~\\loin si loin le temps du bourghoul*\\au feu de braise
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2170&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Eté indien --\\sa voix dans la chute\\des feuilles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=319&lg=f|supo-l|Lucia Supova|F|Luxembourg|la lune blanche\\un peu fondu\\le givre sur les toits
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1336&lg=f|dudo-d|Denise Dudon|F|France|jour sans haïku\\écoute...\\le silence
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4146&lg=f|gabr-d|Damien Gabriels|H|France|échangeur routier -\\le croissant de lune passe\\dans la vitre arrière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=90&lg=f|lux-a|Angèle Lux|F|Canada|lit défait\\un sourire sur le bord\\de la flûte vide
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3739&lg=f|naga-l|Louis Nagara|H|France|dans la rame\\toutes les senteurs du matin\\éclipsées par le clochard endormi
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2855&lg=f|quin-p|Philippe Quinta|H|France|chemin forestier -\\nul n'est indifférent\\à l'érable rouge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6476&lg=f|mare-g|Gérard Maréchal|H|France|Touillant le café\\avec ma vieille cuillère,\\un nouveau jour
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7223&lg=f|lour-k|Karyn Louryan |F|Belgique|lune croissante —\\sous son vieux peignoir en soie\\ses seins plus lourds
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5662&lg=f|fetu-p|Patrick Fetu|H|France|la jeune sans-abri\\d'une poubelle à l'autre\\son marché de Noël
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8051&lg=f|klac-n|Nicholas David Klacsanzky |H|Ukraine|faisant écho\\dans la tasse. . . \\des prières d'hiver
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4191&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Right, left\\The flash of the float plane's light\\Rain on the forest
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7993&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|potager du matin~\\croquer les concombres\\sans les laver
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3253&lg=f|mena-pd|Paul David Mena|H|USA|nuit sans lune --\\tirant le chien\\d'ombre en ombre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6022&lg=f|holl-m|Mark Holloway|H|UK|platform 9:\\through the glass roof the shapes\\of swooping gulls
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6705&lg=f|serj-d|David Serjeant|H|UK|leading deeper\\into the woods\\just birdsong
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3951&lg=f|gabr-d|Damien Gabriels|H|France|long jour de pluie -\\dans une fenêtre de la rue\\les lueurs du couchant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6110&lg=f|quin-p|Philippe Quinta|H|France|poiriers en fleurs -\\la fanfare entonne\\un air des balkans
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6259&lg=f|quin-p|Philippe Quinta|H|France|mai frais\\encore le plaisir du café chaud\\entre les doigts
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2152&lg=f|quin-p|Philippe Quinta|H|France|Librairie Sauramps\\Des haïkus du bord de mer\\pour passer l'hiver
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6318&lg=f|wart-j|Julie Warther|F|USA|fenêtre ouverte\\la promesse\\du trèfle pourpre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7143&lg=f|creu-c|Coralie Berhault Creuzet |F|France|ballon de baudruche...\\lentement la fête\\s'éloigne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5457&lg=f|gabr-d|Damien Gabriels|H|France|à mesure\\que la pénombre descend\\l'orange de l'azalée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7084&lg=f|gabr-d|Damien Gabriels|H|France|particules fines -\\l'escargot de la terrasse\\muré dans sa coquille
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5725&lg=f|coud-b|Ben Coudert|H|France|tempête de neige -\\qui a secoué la boule\\de ce ciel de verre ?
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7133&lg=f|hupp-i|Iocasta Huppen|F|Belgique|Lune gibbeuse -\\il manque un fragment\\à son puzzle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6621&lg=f|dudo-d|Denise Dudon|F|France|trop tard\\j'ai vu les yeux du veau\\dans le camion
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1431&lg=f|mena-pd|Paul David Mena|H|USA|heure de midi --\\le distributeur de billets\\avale ma carte
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=549&lg=f|beau-m|Micheline Beaudry|F|Canada|solstice d'été\\les jours plus longs\\les écrits plus courts
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7193&lg=f|naga-l|Louis Nagara|H|France|plus grand \\que la boutique du primeur \\le parfum des premières fraises
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2096&lg=f|supo-l|Lucia Supova|F|Luxembourg|nuit d'automne\\dans la lumière bleue\\une rose jaune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=639&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|   Dernière nuit de l'été\\   la pleine lune claire de cette dernière nuit\\   cachée par un nuage
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8015&lg=f|wahi-h|Hamid Wahibi|H|Maroc|Prêt pour l'hiver\\l'épouvantail\\en bottes de pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2513&lg=f|cham-d|Dominique Champollion|?|France|le train parti\\seule sur le quai\\la pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3952&lg=f|gabr-d|Damien Gabriels|H|France|un peu d'herbe neuve\\à l'emplacement de la souche -\\mes paumes cicatrisent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=917&lg=f|rais-c|Carol Raisfeld|F|USA|un vieux chemin\\dans le ciel sans attendre\\des oies sur le départ
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7914&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|pluie intermittente~\\si près si loin\\le grillon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7723&lg=f|niwa-v|Vicky Ni Wayan|F|Belgique|thé noir~\\au fond de la tasse\\les anneaux de saturne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7260&lg=f|fetu-p|Patrick Fetu|H|France|grisaille –\\du poisson en chocolat\\croquer un morceau…
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7340&lg=f|hawk-j|John Hawk|H|USA|the moon\\almost empty\\winter rain
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2262&lg=f|bala-i|Israel Balan|H|Mexico|embouteillage --\\des femmes parlent des hommes\\à la radio
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=707&lg=f|py-d|Daniel Py|H|France|les seins des mannequins\\pointent dans la vitrine\\- approche du printemps
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2130&lg=f|quin-p|Philippe Quinta|H|France|Bruine d'automne\\Au plafond de la cuisine\\deux mites forniquent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2913&lg=f|tome-s|Serge Tomé|H|Belgique|Soldes d'hiver --\\les vies palestiniennes\\encore moins chères
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7977&lg=f|wahi-h|Hamid Wahibi|H|Maroc|bottes en caoutchouc\\ah les années\\de boue
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4455&lg=f|naga-l|Louis Nagara|H|France|torse nu, fenêtre ouverte\\je lis des haikus\\pluie d'été
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6158&lg=f|holl-m|Mark Holloway|H|UK|nuages chiffonnés\\un sac de plastique bleu\\dans les orties
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5757&lg=f|mena-pd|Paul David Mena|H|USA|(nouvelle lune -\\le moment pour se couper\\la barbe)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7155&lg=f|darn-b|Brian Austin Darnell|H|USA|journée de pluie -\\mon haleine\\embrume la fenêtre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1465&lg=f|rais-c|Carol Raisfeld|F|USA|promenade d'été\\gouttes de pluie\\vapeur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3909&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|enfin un jour de soleil\\ici dans la forêt pluviale\\taches de rousseur sur mon visage
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4712&lg=f|serj-d|David Serjeant|H|UK|la tempête approche\\même la porte\\a perdu son grincement
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6884&lg=f|dute-d|Danièle Duteil|F|France|gros temps\\on frappe quelque part\\à grands coups de marteau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2040&lg=f|cayr-a|André Cayrel|H|France|fin de la nuit\\les deux miroirs multiplient\\verres et regards
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7481&lg=f|cayr-a|André Cayrel|H|France|équinoxe\\un sillon équidistant\\entre ses seins
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1391&lg=f|lall-m|Marylène Lallemand|F|France|rouge veinée d'or\\mais fanée au premier soir\\la fleur d'hibiscus
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3410&lg=f|mena-pd|Paul David Mena|H|USA|brume du matin --\\un léger rinçage de la tasse de café\\est suffisant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3364&lg=f|asun-i|Isabel Asunsolo|F|France|de la bourriche\\l'écrevisse s'échappe...\\pensée pour mon fils
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7330&lg=f|creu-c|Coralie Berhault Creuzet |F|France|montée de lait\\de plus en plus lourds\\les nuages
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5525&lg=f|py-d|Daniel Py|H|France|cueillette de mûres -\\des montgolfières\\dans le ciel du soir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=39&lg=f|cayr-a|André Cayrel|H|France|le niveau baisse\\les pattes des flamands roses\\rallongent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7798&lg=f|mout-a|Abelhak  Moutachaoui Abdou|H|Maroc|Avec une faucille\\grand père montre le croissant de lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4775&lg=f|mena-pd|Paul David Mena|H|USA|Day of the Dead --\\all the leftover\\Halloween candy
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6672&lg=f|dele-j|Joëlle Delers|F|France|vent d'automne\\les banques tombent une à une\\les feuilles rougissent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2578&lg=f|hell-e|Eric Hellal|H|France|à la lumière\\d'une lampe à diode\\"fourmis sans ombre"
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5654&lg=f|naga-l|Louis Nagara|H|France|regardant les mouettes\\fouiller les restes du marché\\imaginer la mer
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2371&lg=f|py-d|Daniel Py|H|France|décolletés précoces :\\fruits déjà mûrs\\d'avril
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2942&lg=f|quin-p|Philippe Quinta|H|France|temps de neige\\une larme de chartreuse\\sous la langue
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2139&lg=f|macr-c|Carole MacRury|F|USA|l'automne se creuse --\\je dépoussière une vieille\\bouteille de porto
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7901&lg=f|lour-k|Karyn Louryan |F|Belgique|sous la frondaison\\des étoiles de sureau\\— lune gibbeuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1064&lg=f|lux-a|Angèle Lux|F|Canada|Vagues sur la plage\\bruit des galets roulant\\sous notre étreinte
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4678&lg=f|naga-l|Louis Nagara|H|France|trois bouts de cartons \\éparpillés \\restes de bonneteau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5292&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Claire nuit de printemps\\à nouveau je pense à toi\\attendant que les étoiles tombent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6179&lg=f|mena-pd|Paul David Mena|H|USA|d'une pièce sans fenêtres\\la vue sur l'océan\\de mon économiseur d'écran
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5732&lg=f|dumo-g|Gérard Dumon|H|France|janvier doucereux\\relire les haïkus\\d'autres hivers
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2467&lg=f|gabr-d|Damien Gabriels|H|France|dernier matin d'août ~\\un vieil homme à  sa porte\\regarde sa montre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3505&lg=f|bikko| Bikko|H|France|cinquième étage ~\\après-rasage et encens\\montent de la rue
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1632&lg=f|chev-h|Henri Chevignard|H|France|Lune gibbeuse\\Il manque un peu de bleu\\aux hortensias
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7728&lg=f|eiss-d|Delphine Eissen|F|France|dehors la tempête\\dans les tasses le café\\redouble d’arôme
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6369&lg=f|quin-p|Philippe Quinta|H|France|chaleur sèche -\\les profonds soupirs\\de l'ordinateur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6754&lg=f|mena-pd|Paul David Mena|H|USA|alerte ouragan --\\l'ombre du grand arbre\\sur notre maison
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6098&lg=f|ligi-l|Lilas Ligier|F|France|Matin de printemps~\\dans les odeurs de lisier\\vol d'un papillon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2540&lg=f|bala-i|Israel Balan|H|Mexico|tremblement de terre de cette nuit --\\les arbres sans feuilles\\au soleil
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5805&lg=f|gabr-d|Damien Gabriels|H|France|bise en rafales -\\une touffe de crin roux\\dans les barbelés
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2167&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Matin de novembre --\\compter les multiples\\teintes de gris
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5747&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|NOUVELLES : guerre ! guerre ! -\\dehors\\le chant soudain d'un merle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3585&lg=f|sorl-w|William Sorlien|H|USA|peur d'un gamin\\avec les yeux d'un viel homme\\aiguilles de givre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4833&lg=f|gabr-d|Damien Gabriels|H|France|tempête d'hiver -\\ma chaise de bureau\\craque un peu
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1689&lg=f|cesa-jc|Jean-Claude César|H|France|déménagements\\après déménagements\\les mêmes portemanteaux
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2765&lg=f|rais-c|Carol Raisfeld|F|USA|(vente de vieilleries --\\son mari dans la chaise\\qui ne vaut pas la peine de garder)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7497&lg=f|lour-k|Karyn Louryan |F|Belgique|lune nébuleuse ~\\un imprimé d'étoiles \\sur le pyjama en pilou
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7401&lg=f|wart-j|Julie Warther|F|USA|gargouillis\\dans le babyphone\\premières lucioles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=528&lg=f|chev-h|Henri Chevignard|H|France|Dernier lambeau\\du froid crépuscule d'automne\\Envie de pêches
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6265&lg=f|dumo-g|Gérard Dumon|H|France|fin d'après-midi\\sur la table du jardin\\il reste une tasse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6263&lg=f|hoar-v|Vincent Hoarau|H|France|quinze ans déjà* ...\\une autre fleur est tombée\\du magnolia blanc
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6012&lg=f|rais-c|Carol Raisfeld|F|USA|premier rendez-vous --\\je me demande si le chapeau\\n'est pas de trop
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2507&lg=f|asun-i|Isabel Asunsolo|F|France|matin d'octobre -\\sur la barque rouge\\le héron
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4159&lg=f|macr-c|Carole MacRury|F|USA|nos salutations\\parmi les coups de klaxon\\des grues en partance
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5372&lg=f|pham-mt|Minh-Triêt Pham|H|France|nuit à la campagne -\\les étoiles et les lucioles\\s'échangent en morse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7577&lg=f|gabr-d|Damien Gabriels|H|France|été indien -\\moitié rouge moitié verte\\la dernière fraise
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7344&lg=f|darn-b|Brian Austin Darnell|H|USA|lune pâle -\\les os blanchis au soleil\\d'un moineau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5564&lg=f|gabr-d|Damien Gabriels|H|France|le brouillard se lève -\\deux mésanges sur le toit\\de l'hôtel à insectes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5088&lg=f|holl-m|Mark Holloway|H|UK|dans l'espace entre les pensées tombent des pétales de roses
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1818&lg=f|cres-jp|Jean-Paul Cresta|H|France|Brisant la nuit, \\dans un fracas d'éclairs jaunes\\les éboueurs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6061&lg=f|mena-pd|Paul David Mena|H|USA|lumières de la ville --\\l'éclat\\du verre brisé
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=514&lg=f|vanm-r|Robert Van Muylder|H|Belgique|entracte\\-- le mort du premier acte\\sert les bières
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=122&lg=f|mart-m|Michel Martin|H|France|Tourbillons de neige\\des fleurs blanches\\dans le magnolia
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6214&lg=f|duch-h|Huguette Ducharme|F|Canada|de retour sur les lieux\\de sa lune de miel\\grand-mère seule
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5866&lg=f|holl-m|Mark Holloway|H|UK|dans mon rétroviseur\\la lune\\à pleins phares
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5859&lg=f|vass-f|Franck Vasseur|H|France|trottoir enneigé -\\je traverse en silence\\la chambre du SDF
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3486&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Matin d'automne\\le brouillard traîne dans les cèdres\\tasse de Kona
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=496&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|   Un jour gris\\   une tache de couleur\\   ses cheveux rouges
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4826&lg=f|mena-pd|Paul David Mena|H|USA|ses lèvres\\incitant les miennes --\\publicité d'autoroute
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7509&lg=f|py-d|Daniel Py|H|France|Dans le boulodrome abandonné\\plus que des bogues de marrons
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2450&lg=f|bala-i|Israel Balan|H|Mexico|ouragan lointain -\\au milieu de la pluie\\un téléphone sonne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3606&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|(grisaille aux alentours\\le vent souffle par la fenêtre\\les bougies de l'Avent s'éteignent)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5581&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|pêche de nuit -\\avec la lune et orion...\\les poissons
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4998&lg=f|mena-pd|Paul David Mena|H|USA|crépuscule --\\elle me dit qu'elle a\\une brosse à dents de rechange
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3096&lg=f|dute-d|Danièle Duteil|F|France|carrefour \\sous le Christ en croix \\orties pourpres
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4801&lg=f|mena-pd|Paul David Mena|H|USA|darkening skies --\\the final hours\\of the weekend
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4643&lg=f|py-d|Daniel Py|H|France|Dimanche de Pâques\\un joli petit n?ud\\au sac poubelle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5128&lg=f|mena-pd|Paul David Mena|H|USA|Thanksgiving pluvieux --\\les yeux fixes\\d'un chien du refuge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7438&lg=f|wart-j|Julie Warther|F|USA|Perseïdes . . . \\des chutes sourdes çà et là\\dans le verger
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6794&lg=f|gabr-f|Françoise Gabriel|F|Belgique|remous cristallins-\\dans le bassin sans poissons\\quelques anneaux clairs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6752&lg=f|coud-b|Ben Coudert|H|France|jeu de miroir -\\je me regarde en train\\de me regarder
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3954&lg=f|sorl-w|William Sorlien|H|USA|100 degree heat\\country-western music\\from the asian bar\\100 degrés (Fahrenheit)\\la musique country\\du bar asiatique
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5367&lg=f|holl-m|Mark Holloway|H|UK|Trous dans les nuages. Une teinte de bleu Que je n'ai jamais vue
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5750&lg=f|mena-pd|Paul David Mena|H|USA|flocons de neige -\\de mon petit-fils à naître\\les doigts parfaits
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2683&lg=f|dute-d|Danièle Duteil|F|France|cornes fragiles\\du gracile escargot\\premières laitues
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=869&lg=f|bilq-b|Bill Bilquin|H|Belgique|crépuscule d'hiver\\l'ombre de l'épouvantail\\dépasse le champ
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1050&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|la brume d'automne cache\\l'île à l'horizon\\elle nettoie ses lunettes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7555&lg=f|alsa-m|Mohamad Alsari|H|Syria|Le vieux puits.\\Un écho.\\Avec chaque balle.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6861&lg=f|lour-k|Karyn Louryan |F|Belgique|le nez dans le bol\\les vapeurs embuent mes verres\\— nuit froide
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=123&lg=f|mart-m|Michel Martin|H|France|tempête en mer\\hurlements de haubans\\cartes sur la table
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5887&lg=f|mena-pd|Paul David Mena|H|USA|givre sur le pare-brise --\\je me souviens combien\\j'ai bu la nuit dernière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4920&lg=f|gabr-d|Damien Gabriels|H|France|soleil printanier -\\des livres de jardinage\\sur la table du salon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5065&lg=f|holl-m|Mark Holloway|H|UK|soleil sur les traces de l'escargot ma carrière brillante
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2921&lg=f|dumo-g|Gérard Dumon|H|France|bouquets d'explosions\\sous chaque fumerolle\\invisible la chair
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4142&lg=f|pell-j|Josette Pellet|F|Suisse|La nuit des 4/4\\se garent dans les temples -\\Hyundai chez Buddha
